,ID_SKU_VENTA,DESCR_CENDIST,DELTA
510,935,ARICA,-1.1794480097262825
511,935,CALAMA,-1.9421612818205285
512,935,CASTRO,-1.9173633207049143
513,935,CHILLAN,-3.5584810382273804
514,935,COPIAPO,0.0
515,935,COQUIMBO,1.0696017922572851
516,935,COYHAIQUE,0.0
517,935,CURAUMA,5.056147440778004
518,935,ILLAPEL,-0.6964955267338484
519,935,IQUIQUE,0.9109560223162068
520,935,LLAY LLAY,-5.2156665139279434
521,935,LOS ANGELES,-4.074095999677294
522,935,OSORNO,-4.408157513894805
523,935,OVALLE,-1.5227730849727743
524,935,PUERTO MONTT,1.528457227162547
525,935,RANCAGUA,-9.111058383624751
526,935,SANTIAGO SUR,8.002132286139975
527,935,TALCA,0.0
528,935,TALCAHUANO,6.654739234134542
529,935,TEMUCO,0.0
530,935,VALDIVIA,3.9939768986703537
531,939,ANTOFAGASTA,0.0
532,939,ARICA,0.0
533,939,CALAMA,0.0
534,939,CASTRO,0.0
535,939,CHILLAN,0.0
536,939,COPIAPO,0.0
537,939,COQUIMBO,0.0
538,939,COYHAIQUE,0.0
539,939,CURAUMA,0.0
540,939,ILLAPEL,0.0
541,939,IQUIQUE,0.0
542,939,LLAY LLAY,0.0
543,939,LOS ANGELES,0.0
544,939,OSORNO,0.0
545,939,OVALLE,0.0
546,939,PUERTO MONTT,0.0
547,939,RANCAGUA,0.0
548,939,SANTIAGO SUR,0.0
549,939,TALCA,0.0
550,939,TALCAHUANO,0.0
551,939,TEMUCO,0.0
552,939,VALDIVIA,0.0
553,953,ANTOFAGASTA,0.0
554,953,ARICA,0.0
555,953,CALAMA,0.0
556,953,CASTRO,0.0
557,953,CHILLAN,0.0
558,953,COPIAPO,0.0
559,953,COQUIMBO,0.0
560,953,COYHAIQUE,0.0
561,953,CURAUMA,0.0
562,953,ILLAPEL,0.0
563,953,IQUIQUE,0.0
564,953,LLAY LLAY,0.0
565,953,LOS ANGELES,0.0
566,953,OSORNO,0.0
567,953,OVALLE,0.0
568,953,PUERTO MONTT,0.0
569,953,RANCAGUA,0.0
570,953,SANTIAGO SUR,0.0
571,953,TALCA,0.0
572,953,TALCAHUANO,0.0
573,953,TEMUCO,0.0
574,953,VALDIVIA,0.0
575,957,ANTOFAGASTA,2.3745825427015514
576,957,ARICA,-1.8819370133354678
577,957,CALAMA,-3.582348418606572
578,957,CASTRO,-1.809433871450593
579,957,CHILLAN,-6.029343063852122
580,957,COPIAPO,0.0
581,957,COQUIMBO,1.4446051860071227
582,957,COYHAIQUE,0.0
583,957,CURAUMA,6.463450559778721
584,957,ILLAPEL,-0.8748423252742057
585,957,IQUIQUE,1.5162815157811522
586,957,LLAY LLAY,-6.453861525273807
587,957,LOS ANGELES,-5.56195127842682
588,957,OSORNO,-3.991063221097781
589,957,OVALLE,-1.9726276203104505
590,957,PUERTO MONTT,1.4832511962090695
591,957,RANCAGUA,-12.706547444171676
592,957,SANTIAGO SUR,11.184341750221206
593,957,TALCA,0.0
594,957,TALCAHUANO,10.007730412164932
595,957,TEMUCO,0.0
596,957,VALDIVIA,3.5612101036266277
597,1005,ANTOFAGASTA,1.160952603444092
598,1005,ARICA,-1.452701351319345
599,1005,CALAMA,-1.518280936844698
600,1005,CASTRO,0.0
601,1005,CHILLAN,-2.8329167393685446
602,1005,COPIAPO,0.0
603,1005,COQUIMBO,0.0
604,1005,COYHAIQUE,0.0
605,1005,CURAUMA,5.5093520585314355
606,1005,ILLAPEL,-0.6773866139246006
607,1005,IQUIQUE,1.154746555819064
608,1005,LLAY LLAY,-5.543186755802664
609,1005,LOS ANGELES,-1.6877495698991107
610,1005,OSORNO,-1.8842792344194863
611,1005,OVALLE,0.0
612,1005,PUERTO MONTT,0.0
613,1005,RANCAGUA,-6.54860389509377
614,1005,SANTIAGO SUR,5.736706268531943
615,1005,TALCA,0.0
616,1005,TALCAHUANO,3.7381860510161573
617,1005,TEMUCO,0.0
618,1005,VALDIVIA,1.5505777651673411
619,1007,ANTOFAGASTA,0.0
620,1007,ARICA,0.0
621,1007,CALAMA,0.0
622,1007,CASTRO,0.0
623,1007,CHILLAN,0.0
624,1007,COPIAPO,0.0
625,1007,COQUIMBO,0.0
626,1007,COYHAIQUE,0.0
627,1007,CURAUMA,0.0
628,1007,ILLAPEL,0.0
629,1007,IQUIQUE,0.0
630,1007,LLAY LLAY,0.0
631,1007,LOS ANGELES,0.0
632,1007,OSORNO,0.0
633,1007,OVALLE,0.0
634,1007,PUERTO MONTT,0.0
635,1007,RANCAGUA,0.0
636,1007,SANTIAGO SUR,0.0
637,1007,TALCA,0.0
638,1007,TALCAHUANO,0.0
639,1007,TEMUCO,0.0
640,1007,VALDIVIA,0.0
641,1014,ANTOFAGASTA,0.5925039759744148
642,1014,ARICA,-0.7093972620067037
643,1014,CALAMA,-0.7485903459178274
644,1014,CASTRO,0.0
645,1014,CHILLAN,-1.1009579295918608
646,1014,COPIAPO,0.0
647,1014,COQUIMBO,0.0
648,1014,COYHAIQUE,0.0
649,1014,CURAUMA,1.7668831561960907
650,1014,ILLAPEL,-0.26831913105558003
651,1014,IQUIQUE,0.5432678208859296
652,1014,LLAY LLAY,-1.7633959089461122
653,1014,LOS ANGELES,-0.9673577643915044
654,1014,OSORNO,-0.8893048472788334
655,1014,OVALLE,0.0
656,1014,PUERTO MONTT,0.0
657,1014,RANCAGUA,-2.4444225895776617
658,1014,SANTIAGO SUR,2.1460025752446894
659,1014,TALCA,0.0
660,1014,TALCAHUANO,1.7491137748398393
661,1014,TEMUCO,0.0
662,1014,VALDIVIA,0.7347450460570422
663,1016,ANTOFAGASTA,0.9833132738336952
664,1016,ARICA,0.0
665,1016,CALAMA,-1.3007924508918558
666,1016,CASTRO,-0.6712090472391627
667,1016,CHILLAN,-1.9189373536144785
668,1016,COPIAPO,0.0
669,1016,COQUIMBO,0.0
670,1016,COYHAIQUE,0.0
671,1016,CURAUMA,3.981428596526742
672,1016,ILLAPEL,-0.4626187015042585
673,1016,IQUIQUE,0.0
674,1016,LLAY LLAY,-3.9271302409924447
675,1016,LOS ANGELES,-2.242746902719441
676,1016,OSORNO,-1.4422284265177632
677,1016,OVALLE,0.0
678,1016,PUERTO MONTT,0.5228087481955066
679,1016,RANCAGUA,-5.703963189954362
680,1016,SANTIAGO SUR,5.310116938267599
681,1016,TALCA,0.0
682,1016,TALCAHUANO,3.629436334590762
683,1016,TEMUCO,0.0
684,1016,VALDIVIA,1.1874032035013653
685,1018,ANTOFAGASTA,0.3406381222256928
686,1018,ARICA,-3.3499061531398944
687,1018,CALAMA,-0.4808835058332371
688,1018,CASTRO,0.0
689,1018,CHILLAN,-1.4357834934601177
690,1018,COPIAPO,0.0
691,1018,COQUIMBO,0.0
692,1018,COYHAIQUE,0.0
693,1018,CURAUMA,0.2862279005367796
694,1018,ILLAPEL,-0.47626602703883497
695,1018,IQUIQUE,2.864012501077794
696,1018,LLAY LLAY,0.0
697,1018,LOS ANGELES,-1.050569409859867
698,1018,OSORNO,-1.8083206689377365
699,1018,OVALLE,0.0
700,1018,PUERTO MONTT,0.0
701,1018,RANCAGUA,0.0
702,1018,SANTIAGO SUR,0.0
703,1018,TALCA,0.0
704,1018,TALCAHUANO,2.1279904985008367
705,1018,TEMUCO,0.0
706,1018,VALDIVIA,1.6065305236376528
707,1034,ANTOFAGASTA,0.2021542042538917
708,1034,ARICA,-0.01456928588718351
709,1034,CALAMA,-0.28205693059435544
710,1034,CASTRO,-0.033587787516812816
711,1034,CHILLAN,-3.5411382133785443
712,1034,COPIAPO,0.0
713,1034,COQUIMBO,0.0
714,1034,CURAUMA,0.293862917986937
715,1034,ILLAPEL,-0.4280188379177721
716,1034,IQUIQUE,0.001145561208550805
717,1034,LLAY LLAY,0.0
718,1034,LOS ANGELES,-3.508023648866329
719,1034,OSORNO,-0.5519334181401625
720,1034,OVALLE,0.0
721,1034,PUERTO MONTT,0.0065385835720241925
722,1034,RANCAGUA,0.0
723,1034,SANTIAGO SUR,0.0
724,1034,TALCA,0.0
725,1034,TALCAHUANO,6.153658803230177
726,1034,TEMUCO,0.0
727,1034,VALDIVIA,0.4257177443391018
728,1036,ANTOFAGASTA,0.0
729,1036,CALAMA,0.0
730,1036,CHILLAN,0.0
731,1036,COPIAPO,0.0
732,1036,COQUIMBO,0.0
733,1036,CURAUMA,0.0
734,1036,ILLAPEL,0.0
735,1036,IQUIQUE,0.0
736,1036,LLAY LLAY,0.0
737,1036,LOS ANGELES,0.0
738,1036,OSORNO,-0.23177273358659975
739,1036,OVALLE,0.0
740,1036,PUERTO MONTT,0.0
741,1036,RANCAGUA,0.0
742,1036,SANTIAGO SUR,0.0
743,1036,TALCA,0.0
744,1036,TALCAHUANO,0.0
745,1036,TEMUCO,0.0
746,1038,ANTOFAGASTA,0.6534743420003538
747,1038,ARICA,-0.020826384316978048
748,1038,CALAMA,-0.8425958745178734
749,1038,CHILLAN,-2.119903927851486
750,1038,COPIAPO,0.0
751,1038,COQUIMBO,0.07122816992244502
752,1038,CURAUMA,2.247046893520513
753,1038,ILLAPEL,-0.31653391071192744
754,1038,IQUIQUE,0.001276582522174552
755,1038,LLAY LLAY,-2.394390695784825
756,1038,LOS ANGELES,-2.259083671561413
757,1038,OSORNO,-0.6084672360805912
758,1038,OVALLE,-0.1333169391210178
759,1038,PUERTO MONTT,0.0
760,1038,RANCAGUA,0.0
761,1038,SANTIAGO SUR,0.0
762,1038,TALCA,0.0
763,1038,TALCAHUANO,3.3011438918508924
764,1038,TEMUCO,0.0
765,1038,VALDIVIA,0.4855277798047839
766,1040,ANTOFAGASTA,0.0
767,1040,ARICA,0.0
